Data as of,Start week,End Week,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
05/06/2020,02/01/2020,05/02/2020,Maine,Male Total,"Male, all ages",24,"2,109",174,,16,209,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maine,Female,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maine,Female,1-4 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maine,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maine,Female,15-24 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maine,Female,25-34 years,0,23,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maine,Female,35-44 years,0,33,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maine,Female,45-54 years,,71,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maine,Female,55-64 years,0,150,12,0,0,12,
05/06/2020,02/01/2020,05/02/2020,Maine,Female,65-74 years,,325,24,0,,29,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maine,Female,75-84 years,,505,41,,,47,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maine,Female,85 years and over,14,808,70,,,88,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maine,Female Total,"Female, all ages",24,"1,932",157,,15,188,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maine,Unknown,All ages,0,0,0,0,0,0,
05/06/2020,02/01/2020,05/02/2020,Maine Total,All sexes,All Ages,48,"4,041",331,13,31,397,
05/06/2020,02/01/2020,05/02/2020,Maryland,Male,Under 1 year,0,31,0,0,0,0,
05/06/2020,02/01/2020,05/02/2020,Maryland,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maryland,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maryland,Male,15-24 years,0,98,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maryland,Male,25-34 years,,242,,,,14,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maryland,Male,35-44 years,13,302,14,,,25,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maryland,Male,45-54 years,19,451,24,,,39,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maryland,Male,55-64 years,61,"1,122",83,21,11,133,
05/06/2020,02/01/2020,05/02/2020,Maryland,Male,65-74 years,83,"1,543",137,33,,194,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maryland,Male,75-84 years,133,"1,725",211,58,12,298,
05/06/2020,02/01/2020,05/02/2020,Maryland,Male,85 years and over,109,"1,773",196,42,15,275,
05/06/2020,02/01/2020,05/02/2020,Maryland,Male Total,"Male, all ages",425,"7,297",675,168,53,980,
05/06/2020,02/01/2020,05/02/2020,Maryland,Female,Under 1 year,0,45,0,0,0,0,
05/06/2020,02/01/2020,05/02/2020,Maryland,Female,1-4 years,0,,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maryland,Female,5-14 years,0,,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maryland,Female,15-24 years,,30,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maryland,Female,25-34 years,,113,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maryland,Female,35-44 years,,159,,0,0,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maryland,Female,45-54 years,15,298,20,,,32,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Maryland,Female,55-64 years,33,752,58,14,12,89,
05/06/2020,02/01/2020,05/02/2020,Maryland,Female,65-74 years,87,"1,240",118,32,14,186,
05/06/2020,02/01/2020,05/02/2020,Maryland,Female,75-84 years,115,"1,821",184,51,13,261,
05/06/2020,02/01/2020,05/02/2020,Maryland,Female,85 years and over,157,"2,954",275,50,15,394,
05/06/2020,02/01/2020,05/02/2020,Maryland,Female Total,"Female, all ages",415,"7,426",670,155,58,984,
05/06/2020,02/01/2020,05/02/2020,Maryland,Unknown,All ages,0,0,0,0,0,0,
05/06/2020,02/01/2020,05/02/2020,Maryland Total,All sexes,All Ages,840,"14,723","1,345",323,111,"1,964",
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Male,Under 1 year,0,33,0,0,0,0,
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Male,15-24 years,,68,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Male,25-34 years,,210,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Male,35-44 years,,304,13,,,22,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Male,45-54 years,29,495,18,,,46,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Male,55-64 years,122,"1,246",121,47,14,210,
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Male,65-74 years,239,"1,914",256,91,17,421,
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Male,75-84 years,414,"2,517",393,158,25,674,
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Male,85 years and over,523,"2,856",460,217,17,783,
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Male Total,"Male, all ages","1,339","9,653","1,266",521,81,"2,165",
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Female,Under 1 year,0,30,0,0,0,0,
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Female,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Female,5-14 years,0,,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Female,15-24 years,0,35,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Female,25-34 years,,86,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Female,35-44 years,,139,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Female,45-54 years,22,291,19,,,34,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Female,55-64 years,62,713,65,25,,107,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Female,65-74 years,144,"1,357",144,54,,243,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Female,75-84 years,369,"2,404",318,135,19,571,
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Female,85 years and over,811,"4,869",612,252,29,"1,198",
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Female Total,"Female, all ages","1,413","9,935","1,168",476,69,"2,169",
05/06/2020,02/01/2020,05/02/2020,Massachusetts,Unknown,All ages,0,0,0,0,0,0,
05/06/2020,02/01/2020,05/02/2020,Massachusetts Total,All sexes,All Ages,"2,752","19,588","2,434",997,150,"4,334",
05/06/2020,02/01/2020,05/02/2020,Michigan,Male,Under 1 year,0,76,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Michigan,Male,1-4 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Michigan,Male,5-14 years,0,19,0,0,0,0,
05/06/2020,02/01/2020,05/02/2020,Michigan,Male,15-24 years,,140,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Michigan,Male,25-34 years,12,321,14,,,22,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Michigan,Male,35-44 years,26,435,23,,,45,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Michigan,Male,45-54 years,106,934,85,47,11,155,
05/06/2020,02/01/2020,05/02/2020,Michigan,Male,55-64 years,165,"2,168",211,75,17,318,
05/06/2020,02/01/2020,05/02/2020,Michigan,Male,65-74 years,305,"3,282",377,145,32,569,
05/06/2020,02/01/2020,05/02/2020,Michigan,Male,75-84 years,342,"3,730",474,170,22,665,
05/06/2020,02/01/2020,05/02/2020,Michigan,Male,85 years and over,269,"3,573",373,130,18,530,
05/06/2020,02/01/2020,05/02/2020,Michigan,Male Total,"Male, all ages","1,227","14,684","1,562",583,107,"2,310",
05/06/2020,02/01/2020,05/02/2020,Michigan,Female,Under 1 year,0,65,0,0,0,0,
05/06/2020,02/01/2020,05/02/2020,Michigan,Female,1-4 years,0,13,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Michigan,Female,5-14 years,0,14,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Michigan,Female,15-24 years,,56,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Michigan,Female,25-34 years,,150,,,,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Michigan,Female,35-44 years,,237,14,,,20,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Michigan,Female,45-54 years,41,561,55,20,,85,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Michigan,Female,55-64 years,97,"1,414",135,48,24,208,
05/06/2020,02/01/2020,05/02/2020,Michigan,Female,65-74 years,230,"2,515",303,122,29,440,
05/06/2020,02/01/2020,05/02/2020,Michigan,Female,75-84 years,265,"3,494",371,138,26,524,
05/06/2020,02/01/2020,05/02/2020,Michigan,Female,85 years and over,362,"5,822",525,176,22,733,
05/06/2020,02/01/2020,05/02/2020,Michigan,Female Total,"Female, all ages","1,010","14,341","1,410",510,117,"2,027",
05/06/2020,02/01/2020,05/02/2020,Michigan,Unknown,All ages,,,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Michigan Total,All sexes,All Ages,"2,238","29,029","2,973","1,094",224,"4,338",
05/06/2020,02/01/2020,05/02/2020,Minnesota,Male,Under 1 year,0,39,0,0,0,0,
05/06/2020,02/01/2020,05/02/2020,Minnesota,Male,1-4 years,0,12,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Minnesota,Male,5-14 years,0,,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Minnesota,Male,15-24 years,0,50,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Minnesota,Male,25-34 years,0,114,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Minnesota,Male,35-44 years,,160,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Minnesota,Male,45-54 years,,311,20,,,25,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,Minnesota,Male,55-64 years,12,822,51,,,65,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
